Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,PCLK,Channel 15
11.360015080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360015464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360015584,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360015968,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360016080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360016464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360016584,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360016968,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360017080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360017464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360017584,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360017968,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360018080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360018464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360018584,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360018968,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360019080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360019464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360019584,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360019968,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360020080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360020464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360020584,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360020968,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360021080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360021464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360021584,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360021968,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360022080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360022464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360022584,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360022968,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360023080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360023464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360023584,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360023968,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360024080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360024464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360024584,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360024968,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360025080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360025464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360025584,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360025968,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360026080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360026464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360026584,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360026968,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360027080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360027464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360027576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360027968,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360028080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360028464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360028576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360028968,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360029080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360029464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360029584,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360029968,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360030080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360030464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360030576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360030968,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360031080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360031464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360031576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360031968,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360032080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360032464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360032576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360032968,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360033080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360033464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360033576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360033968,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360034080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360034464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360034576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360034968,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360035080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360035464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360035576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360035960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360036080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360036464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360036576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360036968,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360037080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360037464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360037576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360037960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360038080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360038464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360038576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360038960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360039080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360039464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360039576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360039960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360040080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360040464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360040576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360040960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360041080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360041464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360041576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360041960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360042080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360042464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360042576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360042960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360043080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360043464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360043576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360043960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360044080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360044464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360044576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360044960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360045080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360045464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360045576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360045960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360046080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360046464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360046576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360046960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360047080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360047464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360047576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360047960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360048080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360048464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360048576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360048960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360049080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360049464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360049576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360049960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360050080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360050464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360050576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360050960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360051080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360051464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360051576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360051960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360052080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360052464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360052576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360052960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360053080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360053464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360053576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360053960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360054080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360054464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360054576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360054960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360055080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360055464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360055576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360055960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360056080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360056464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360056576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360056960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360057080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360057464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360057576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360057960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360058080,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360058464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360058576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360058960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360059072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360059464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360059576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360059960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360060072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360060456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360060576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360060960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360061072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360061464,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360061576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360061960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360062072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360062456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360062576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360062960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360063072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360063456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360063576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360063960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360064072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360064456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360064576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360064960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360065072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360065456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360065576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360065960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360066072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360066456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360066576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360066960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360067072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360067456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360067576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360067960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360068072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360068456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360068576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360068960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360069072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360069456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360069576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360069960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360070072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360070456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360070576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360070960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360071072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360071456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360071576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360071960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360072072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360072456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360072576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360072960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360073072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360073456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360073576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360073960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360074072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360074456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360074576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360074960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360075072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360075456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360075576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360075960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360076072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360076456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360076576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360076960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360077072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360077456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360077576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360077960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360078072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360078456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360078576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360078960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360079072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360079456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360079576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360079960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360080072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360080456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360080576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360080960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360081072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360081456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360081576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360081960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360082072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360082456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360082568,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360082960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360083072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360083456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360083576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360083960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360084072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360084456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360084576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360084960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360085072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360085456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360085568,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360085960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360086072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360086456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360086568,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360086960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360087072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360087456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360087568,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360087960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360088072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360088456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360088576,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360088960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360089072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360089456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360089568,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360089960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360090072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360090456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360090568,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360090960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360091072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360091456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360091568,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360091960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360092072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360092456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360092568,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360092960,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360093072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360093456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360093568,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360093952,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360094072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360094456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360094568,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360094952,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360095072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360095456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360095568,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360095952,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360096072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360096456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360096568,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360096952,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360097072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360097456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360097568,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360097952,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360098072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360098456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360098568,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360098952,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360099072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360099456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360099568,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360099952,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360100072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360100456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360100568,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360100952,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360101072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360101456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360101568,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360101952,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360102072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360102456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360102568,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360102952,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360103072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360103456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360103568,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360103952,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360104072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360104456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360104568,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360104952,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360105072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360105456,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360105568,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.360105952,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.360106072,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
